Escuela_ID;Número;Escuela;Nivel;Nivel_Unificado;Gestión;Supervisión;Departamento;Localidad;zona;AMBITO;Regional
3205;P241;SANTA TERESITA DE LISIEUX;Primario;Primario;Privada;07 - Primario Privada;LUJÁN DE CUYO;LUJÁN;Sin Zona;Urbano;NO CORRESPONDE
3206;P253;PAPA FRANCISCO;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;GODOY CRUZ;Sin Zona;Urbano;NO CORRESPONDE
3210;S141;COLEGIO SANTA MARÍA BELÉN;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;LAS HERAS;EL PLUMERILLO;50%;Urbano marginal;-
3215;P207;INSTITUTO PIO X;Primario;Primario;Privada;04 - Primario Privada;TUNUYÁN;TUNUYÁN;10%;Urbano;NO CORRESPONDE
3216;P247;SOL DE CHACRAS;Primario;Primario;Privada;04 - Primario Privada;LUJÁN DE CUYO;CHACRAS DE CORIA;Sin Zona;Urbano;NO CORRESPONDE
3321;S225;SAN JORGE;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;LUJÁN DE CUYO;CHACRAS DE CORIA;Sin Zona;Urbano;-
3372;P215;INSTITUTO ALFREDO R. BUFANO;Primario;Primario;Privada;06 - Primario Privada;SAN RAFAEL;LAS PAREDES;Sin Zona;Rural;NO CORRESPONDE
3513;S146;Colegio de las Artes;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;GODOY CRUZ;Sin Zona;Urbano;-
3535;P254;ESTRELLA ANDINA;Primario;Primario;Privada;07 - Primario Privada;LUJÁN DE CUYO;LUJÁN;-;Urbano;NO CORRESPONDE
3634;P258;DIVINA TRINIDAD;Primario;Primario;Privada;07 - Primario Privada;MAIPÚ;MAIPÚ;Sin Zona;-;NO CORRESPONDE
3738;P276;FASTA JUAN PABLO II;Primario;Primario;Privada;04 - Primario Privada;LUJÁN DE CUYO;CHACRAS DE CORIA;Sin Zona;-;NO CORRESPONDE
4394;S100;CHAMPAGNAT;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;LAS HERAS;EL CHALLAO;50%;-;-
4395;P443;AGUARIBAY;Primario;Primario;Privada;07 - Primario Privada;MAIPÚ;CRUZ DE PIEDRA;-;-;NO CORRESPONDE
4396;P262;EXPLORA MENDOZA;Primario;Primario;Privada;04 - Primario Privada;LUJÁN DE CUYO;VISTALBA;Sin Zona;-;NO CORRESPONDE
4866;P266; COLEGIO TRASCENDER;Primario;Primario;Privada;08 - Primario Privada;GUAYMALLÉN;DORREGO;-;-;NO CORRESPONDE
4984;P271;MARÍA REINA;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;GODOY CRUZ;-;-;NO CORRESPONDE
4989;S253;PAPA FRANCISCO;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;GODOY CRUZ;-;-;-
4996;P273;HEI SCHOOLS SAN RAFAEL;Primario;Primario;Privada;06 - Primario Privada;SAN RAFAEL;CIUDAD;-;-;NO CORRESPONDE
5001;Z020;DEPARTAMENTO DE APLICACIÓN DOCENTE;Secundario Orientado;Secundario;Nacional;-;CAPITAL;CIUDAD;-;-;-
5041;S242;SAGRADA FAMILIA DE NAZARETH;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;SAN RAFAEL;REAL DEL PADRE;-;-;-
5043;P265;COLEGIO CONGRESO;Primario;Primario;Privada;08 - Primario Privada;GUAYMALLÉN;SAN JOSÉ;-;-;NO CORRESPONDE
5044;4233;ALTO DEL OLVIDO;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAVALLE;LA PALMERA;-;-;-
5087;P269;SANTA MARÍA;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;GODOY CRUZ;-;-;NO CORRESPONDE
5088;S271;MARÍA REINA;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;GODOY CRUZ;-;-;-
5089;S131;NORBRIDGE;Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;CAPITAL;CIUDAD;-;-;-
5090;P270;LEÓN XIII;Primario;Primario;Privada;07 - Primario Privada;MAIPÚ;MAIPÚ;-;-;NO CORRESPONDE
5092;P256;Colegio LOS HORNEROS;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;DORREGO;-;-;NO CORRESPONDE
5110;4041;ALICIA M. DE JUSTO;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAVALLE;JOCOLÍ VIEJO;80%;-;-
5111;4065;JOSÉ MERCEDES ARGUMEDO;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;GUAYMALLÉN;LA PRIMAVERA;80%;-;-
5165;P279;PABLO BESSON PRIMARIA;Primario;Primario;Privada;02 - Primario Privada;LAS HERAS;EL CHALLAO;-;-;NO CORRESPONDE
5176;S155;INST. SANTÍSIMA TRINIDAD;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;SAN RAFAEL;CIUDAD;-;-;-
5177;4264;S/N;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAVALLE;ARROYITO;110%;-;-
5179;S060;FUNDACIÓN NAZARET;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;SAN RAFAEL;SAN RAFAEL;-;-;-
5184;4267;S/N;Secundario Orientado;Secundario;Pública;15 - Secundario Orientado;TUNUYÁN;LOS ARBOLES;110%;-;-
5185;4268;S/N;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;MAIPÚ;CRUZ DE PIEDRA;80%;-;-
5187;4266;S/N;Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;TUNUYÁN;LA PUNTILLA;110%;-;-
5188;4265;S/N;Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;TUPUNGATO;GUALTALLARY;80%;-;-
5191;4263;S/N;Secundario Orientado;Secundario;Pública;15 - Secundario Orientado;SAN CARLOS;LA CONSULTA;80%;-;-
5236;S276;FASTA JUAN PABLO II;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;LUJÁN DE CUYO;CHACRAS DE CORIA;-;-;-
5318;4020;CENTRO DE INNOVACIÓN EDUCATIVA TECNOLÓGICA;Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;GODOY CRUZ;GODOY CRUZ;-;-;-
